Deployment.Location.ID,Species,Species_Label,Week_Label,Week_Start,Bear_Detections,Effort,log_effort,mean_ndvi,mean_ndvi_scaled,elevation,elevation_scaled,canopy,canopy_scaled,dist_trail,prox_trail,decay_trail01,human_100,rec_week_scaled,season,trail_status
BLT03,Ursus americanus,Black bear,2024-W29,2024-07-17,0,7,1.94591014905531,0.7877,1.4623189895663,916,-1.44731431026667,97.74,1.7513819577301,0,1,0,14528.5714285714,2.60004666385581,after,open
BLT07,Ursus americanus,Black bear,2024-W29,2024-07-17,0,7,1.94591014905531,0.6266,0.909474298527481,987,-1.29167075682203,88.64,1.5129140699356,0,1,0,8442.85714285714,2.41541706190713,after,open
BLT06,Ursus americanus,Black bear,2024-W29,2024-07-17,0,7,1.94591014905531,0.7314,1.26911504105304,990,-1.28509426864832,23.83,-0.185448985884292,223.579745804558,0.63944191452156,0.36055808547844,0,-0.6601832597104,after,NA
BLT19,Ursus americanus,Black bear,2024-W29,2024-07-17,0,7,1.94591014905531,0.7945,1.48565445759277,1579,0.00608957612480202,87.46,1.48199186030951,0,1,0,0,-0.6601832597104,after,closed
BLT32,Ursus americanus,Black bear,2024-W29,2024-07-17,0,7,1.94591014905531,0.3064,-0.189351710601193,2195,1.35646181446137,0,-0.809920388757122,418.056148083219,0.433392152806447,0.566607847193553,0,-0.6601832597104,after,NA
BLT35,Ursus americanus,Black bear,2024-W29,2024-07-17,0,7,1.94591014905531,0.1843,-0.608360629135268,1683,0.234074499480327,0,-0.809920388757122,118.039546984955,0.789718209514256,0.210281790485744,28.5714285714286,0.49192886067055003,after,NA
BLT37,Ursus americanus,Black bear,2024-W29,2024-07-17,0,7,1.94591014905531,0.1041,-0.883581884388609,1900,0.709773810712528,0,-0.809920388757122,55.2384562018202,0.895407002746302,0.104592997253698,57.1428571428571,0.72192016681671,after,NA
BLT08,Ursus americanus,Black bear,2024-W29,2024-07-17,0,7,1.94591014905531,0.7533,1.34426897484417,1073,-1.10314476250881,77.53,1.22177360472716,259.03033606739,0.59567463695207,0.40432536304793,0,-0.6601832597104,after,NA
BLT24,Ursus americanus,Black bear,2024-W29,2024-07-17,0,7,1.94591014905531,0.2299,-0.451875725898955,2063,1.06709633481782,0,-0.809920388757122,566.676648193073,0.321951844331851,0.678048155668149,0,-0.6601832597104,after,NA
BLT28,Ursus americanus,Black bear,2024-W29,2024-07-17,0,7,1.94591014905531,0.2932,-0.234649972064336,1960,0.84130357418687,78.52,1.24771681449821,0,1,0,0,-0.6601832597104,after,closed
BLT38,Ursus americanus,Black bear,2024-W29,2024-07-17,0,2,0.693147180559945,0.1526,-0.717145090376302,2083,1.11093958930927,0,-0.809920388757122,147.606020440583,0.744373733068432,0.255626266931568,300,1.28124054042323,after,NA
BLT40,Ursus americanus,Black bear,2024-W29,2024-07-17,0,7,1.94591014905531,0.2319,-0.445012352949994,2090,1.12628472838128,0,-0.809920388757122,0,1,0,114.285714285714,0.95477442775685,after,closed
BLT02,Ursus americanus,Black bear,2024-W29,2024-07-17,0,7,1.94591014905531,0.8863,1.80068327595008,974,-1.32016887224147,90.05,1.54986348991255,337.106160552163,0.509557630366144,0.490442369633856,0,-0.6601832597104,after,NA
BLT44,Ursus americanus,Black bear,2024-W29,2024-07-17,0,7,1.94591014905531,0.0542,-1.05482303946519,2431,1.87381221746045,0,-0.809920388757122,0,1,0,71.4285714285714,0.796656163355208,after,closed
BLT20,Ursus americanus,Black bear,2024-W29,2024-07-17,0,7,1.94591014905531,0.5171,0.53370462957186,1651,0.163925292294012,0,-0.809920388757122,0,1,0,0,-0.6601832597104,after,closed
BLT01,Ursus americanus,Black bear,2024-W29,2024-07-17,0,7,1.94591014905531,0.7974,1.49560634836876,842,-1.60953435188502,90.97,1.57397233131595,0,1,0,15171.4285714286,2.61477422008631,after,open
BLT16,Ursus americanus,Black bear,2024-W29,2024-07-17,0,7,1.94591014905531,0.6892,1.12429787182996,1138,-0.960654185411607,23.78,-0.186759249004042,0,1,0,585.714285714286,1.50828364312054,after,closed
BLT13,Ursus americanus,Black bear,2024-W29,2024-07-17,1,7,1.94591014905531,0.7016,1.16685078411352,1098,-1.0483406943945,23.83,-0.185448985884292,0,1,0,1857.14285714286,1.90043715575508,after,open
BLT21,Ursus americanus,Black bear,2024-W29,2024-07-17,0,7,1.94591014905531,-0.0672,-1.47142977746713,1647,0.155156641395722,0,-0.809920388757122,0,1,0,0,-0.6601832597104,after,closed
BLT23,Ursus americanus,Black bear,2024-W29,2024-07-17,0,7,1.94591014905531,0.1432,-0.749402943236419,1875,0.654969742598219,0,-0.809920388757122,0,1,0,0,-0.6601832597104,after,closed
BLT25,Ursus americanus,Black bear,2024-W29,2024-07-17,0,7,1.94591014905531,0.7738,1.41461854757102,1663,0.19023124498888,49.92,0.498246310001237,0,1,0,0,-0.6601832597104,after,closed
BLT26,Ursus americanus,Black bear,2024-W29,2024-07-17,0,7,1.94591014905531,0.6664,1.04605542021181,1762,0.407255354721543,0,-0.809920388757122,0,1,0,0,-0.6601832597104,after,closed
BLT30,Ursus americanus,Black bear,2024-W29,2024-07-17,0,7,1.94591014905531,0.6545,1.00521835116549,1826,0.547553769094174,23.83,-0.185448985884292,429.54941730469,0.423543593217347,0.576456406782653,0,-0.6601832597104,after,NA
BLT31,Ursus americanus,Black bear,2024-W29,2024-07-17,0,7,1.94591014905531,0.2071,-0.530118177517112,1650,0.161733129569439,87.46,1.48199186030951,0,1,0,85.7142857142857,0.857893952853877,after,closed
BLT33,Ursus americanus,Black bear,2024-W29,2024-07-17,0,7,1.94591014905531,0.2781,-0.286468437828992,1664,0.192423407713452,0,-0.809920388757122,0,1,0,128.571428571429,0.994513411735784,after,closed
BLT36,Ursus americanus,Black bear,2024-W29,2024-07-17,0,7,1.94591014905531,0.142,-0.753520967005796,1730,0.337106147535228,0,-0.809920388757122,0,1,0,100,0.909771480295819,after,closed
BLT43,Ursus americanus,Black bear,2024-W29,2024-07-17,0,2,0.693147180559945,0.0491,-1.07232464048504,2174,1.31042639724535,0,-0.809920388757122,191.936927222927,0.681217354300424,0.318782645699576,50,0.677330737258495,after,NA
BLT45,Ursus americanus,Black bear,2024-W29,2024-07-17,0,7,1.94591014905531,0.1735,-0.645422843059658,2415,1.83873761386729,0,-0.809920388757122,667.478136787744,0.263169682673705,0.736830317326295,42.8571428571429,0.626002200197283,after,NA
BLT04,Ursus americanus,Black bear,2024-W29,2024-07-17,0,5,1.6094379124341,0.8579,1.70322338007483,969,-1.33112968586433,95.18,1.6842964859989,0,1,0,12700,2.55429116178541,after,open
BLT34,Ursus americanus,Black bear,2024-W29,2024-07-17,0,7,1.94591014905531,0.3305,-0.106648066566211,1661,0.185846919539735,0,-0.809920388757122,0,1,0,42.8571428571429,0.626002200197283,after,closed
BLT14,Ursus arctos,Grizzly bear,2024-W29,2024-07-17,0,7,1.94591014905531,0.5825,0.758136925002889,1115,-1.01107392807677,38.37,0.195575529338996,26.7583800954993,0.947890054052318,0.0521099459476823,42.8571428571429,0.626002200197283,after,NA
BLT15,Ursus arctos,Grizzly bear,2024-W29,2024-07-17,0,7,1.94591014905531,0.7361,1.2852439674831,1129,-0.980383649932758,77.57,1.22282181522296,0,1,0,1685.71428571429,1.86750975491997,after,open
BLT27,Ursus arctos,Grizzly bear,2024-W29,2024-07-17,0,7,1.94591014905531,0.6104,0.853880977640896,1648,0.157348804120295,0,-0.809920388757122,104.358897028707,0.811624248513573,0.188375751486427,0,-0.6601832597104,after,NA
BLT42,Ursus arctos,Grizzly bear,2024-W29,2024-07-17,0,7,1.94591014905531,0.2628,-0.338973240888545,2208,1.38495992988081,0,-0.809920388757122,0,1,0,100,0.909771480295819,after,closed
BLT18,Ursus arctos,Grizzly bear,2024-W29,2024-07-17,0,7,1.94591014905531,0.4741,0.386142111169197,1828,0.551938094543319,0,-0.809920388757122,284.83421209219,0.56571298434921,0.43428701565079,0,-0.6601832597104,after,NA
BLT05,Ursus arctos,Grizzly bear,2024-W29,2024-07-17,0,7,1.94591014905531,0.8371,1.63184430140564,1072,-1.10533692523338,90.05,1.54986348991255,216.363262220637,0.648737881502607,0.35126211849739303,0,-0.6601832597104,after,NA
BLT22,Ursus arctos,Grizzly bear,2024-W29,2024-07-17,0,7,1.94591014905531,0.046,-1.08296286855593,1661,0.185846919539735,0,-0.809920388757122,0,1,0,0,-0.6601832597104,after,closed
BLT09,Ursus arctos,Grizzly bear,2024-W29,2024-07-17,0,7,1.94591014905531,0.5946,0.799660331344104,1082,-1.08341529798766,89.18,1.5270649116289,168.262829838247,0.71424755597979,0.28575244402021,0,-0.6601832597104,after,NA
BLT17,Ursus arctos,Grizzly bear,2024-W29,2024-07-17,0,7,1.94591014905531,0.5096,0.507966981013256,1286,-0.636214102174898,23.83,-0.185448985884292,0,1,0,0,-0.6601832597104,after,closed
BLT29,Ursus arctos,Grizzly bear,2024-W29,2024-07-17,0,7,1.94591014905531,0.2568,-0.359563359735428,2098,1.14382203017785,0,-0.809920388757122,0,1,0,0,-0.6601832597104,after,closed
BLT10,Ursus arctos,Grizzly bear,2024-W29,2024-07-17,0,7,1.94591014905531,0.1769,-0.633755109046425,994,-1.27632561775003,12.56,-0.480782293075933,0,1,0,1614.28571428571,1.85279013039618,after,open
BLT03,Ursus arctos,Grizzly bear,2024-W29,2024-07-17,0,7,1.94591014905531,0.7877,1.4623189895663,916,-1.44731431026667,97.74,1.7513819577301,0,1,0,14528.5714285714,2.60004666385581,after,open
BLT07,Ursus arctos,Grizzly bear,2024-W29,2024-07-17,0,7,1.94591014905531,0.6266,0.909474298527481,987,-1.29167075682203,88.64,1.5129140699356,0,1,0,8442.85714285714,2.41541706190713,after,open
BLT06,Ursus arctos,Grizzly bear,2024-W29,2024-07-17,0,7,1.94591014905531,0.7314,1.26911504105304,990,-1.28509426864832,23.83,-0.185448985884292,223.579745804558,0.63944191452156,0.36055808547844,0,-0.6601832597104,after,NA
BLT19,Ursus arctos,Grizzly bear,2024-W29,2024-07-17,0,7,1.94591014905531,0.7945,1.48565445759277,1579,0.00608957612480202,87.46,1.48199186030951,0,1,0,0,-0.6601832597104,after,closed
BLT32,Ursus arctos,Grizzly bear,2024-W29,2024-07-17,0,7,1.94591014905531,0.3064,-0.189351710601193,2195,1.35646181446137,0,-0.809920388757122,418.056148083219,0.433392152806447,0.566607847193553,0,-0.6601832597104,after,NA
BLT35,Ursus arctos,Grizzly bear,2024-W29,2024-07-17,0,7,1.94591014905531,0.1843,-0.608360629135268,1683,0.234074499480327,0,-0.809920388757122,118.039546984955,0.789718209514256,0.210281790485744,28.5714285714286,0.49192886067055003,after,NA
BLT37,Ursus arctos,Grizzly bear,2024-W29,2024-07-17,0,7,1.94591014905531,0.1041,-0.883581884388609,1900,0.709773810712528,0,-0.809920388757122,55.2384562018202,0.895407002746302,0.104592997253698,57.1428571428571,0.72192016681671,after,NA
BLT08,Ursus arctos,Grizzly bear,2024-W29,2024-07-17,0,7,1.94591014905531,0.7533,1.34426897484417,1073,-1.10314476250881,77.53,1.22177360472716,259.03033606739,0.59567463695207,0.40432536304793,0,-0.6601832597104,after,NA
BLT24,Ursus arctos,Grizzly bear,2024-W29,2024-07-17,0,7,1.94591014905531,0.2299,-0.451875725898955,2063,1.06709633481782,0,-0.809920388757122,566.676648193073,0.321951844331851,0.678048155668149,0,-0.6601832597104,after,NA
BLT28,Ursus arctos,Grizzly bear,2024-W29,2024-07-17,0,7,1.94591014905531,0.2932,-0.234649972064336,1960,0.84130357418687,78.52,1.24771681449821,0,1,0,0,-0.6601832597104,after,closed
BLT38,Ursus arctos,Grizzly bear,2024-W29,2024-07-17,0,2,0.693147180559945,0.1526,-0.717145090376302,2083,1.11093958930927,0,-0.809920388757122,147.606020440583,0.744373733068432,0.255626266931568,300,1.28124054042323,after,NA
BLT40,Ursus arctos,Grizzly bear,2024-W29,2024-07-17,0,7,1.94591014905531,0.2319,-0.445012352949994,2090,1.12628472838128,0,-0.809920388757122,0,1,0,114.285714285714,0.95477442775685,after,closed
BLT02,Ursus arctos,Grizzly bear,2024-W29,2024-07-17,0,7,1.94591014905531,0.8863,1.80068327595008,974,-1.32016887224147,90.05,1.54986348991255,337.106160552163,0.509557630366144,0.490442369633856,0,-0.6601832597104,after,NA
BLT44,Ursus arctos,Grizzly bear,2024-W29,2024-07-17,0,7,1.94591014905531,0.0542,-1.05482303946519,2431,1.87381221746045,0,-0.809920388757122,0,1,0,71.4285714285714,0.796656163355208,after,closed
BLT20,Ursus arctos,Grizzly bear,2024-W29,2024-07-17,0,7,1.94591014905531,0.5171,0.53370462957186,1651,0.163925292294012,0,-0.809920388757122,0,1,0,0,-0.6601832597104,after,closed
BLT01,Ursus arctos,Grizzly bear,2024-W29,2024-07-17,0,7,1.94591014905531,0.7974,1.49560634836876,842,-1.60953435188502,90.97,1.57397233131595,0,1,0,15171.4285714286,2.61477422008631,after,open
BLT16,Ursus arctos,Grizzly bear,2024-W29,2024-07-17,0,7,1.94591014905531,0.6892,1.12429787182996,1138,-0.960654185411607,23.78,-0.186759249004042,0,1,0,585.714285714286,1.50828364312054,after,closed
BLT13,Ursus arctos,Grizzly bear,2024-W29,2024-07-17,0,7,1.94591014905531,0.7016,1.16685078411352,1098,-1.0483406943945,23.83,-0.185448985884292,0,1,0,1857.14285714286,1.90043715575508,after,open
BLT21,Ursus arctos,Grizzly bear,2024-W29,2024-07-17,0,7,1.94591014905531,-0.0672,-1.47142977746713,1647,0.155156641395722,0,-0.809920388757122,0,1,0,0,-0.6601832597104,after,closed
BLT23,Ursus arctos,Grizzly bear,2024-W29,2024-07-17,0,7,1.94591014905531,0.1432,-0.749402943236419,1875,0.654969742598219,0,-0.809920388757122,0,1,0,0,-0.6601832597104,after,closed
BLT25,Ursus arctos,Grizzly bear,2024-W29,2024-07-17,0,7,1.94591014905531,0.7738,1.41461854757102,1663,0.19023124498888,49.92,0.498246310001237,0,1,0,0,-0.6601832597104,after,closed
BLT26,Ursus arctos,Grizzly bear,2024-W29,2024-07-17,0,7,1.94591014905531,0.6664,1.04605542021181,1762,0.407255354721543,0,-0.809920388757122,0,1,0,0,-0.6601832597104,after,closed
BLT30,Ursus arctos,Grizzly bear,2024-W29,2024-07-17,0,7,1.94591014905531,0.6545,1.00521835116549,1826,0.547553769094174,23.83,-0.185448985884292,429.54941730469,0.423543593217347,0.576456406782653,0,-0.6601832597104,after,NA
BLT31,Ursus arctos,Grizzly bear,2024-W29,2024-07-17,0,7,1.94591014905531,0.2071,-0.530118177517112,1650,0.161733129569439,87.46,1.48199186030951,0,1,0,85.7142857142857,0.857893952853877,after,closed
BLT33,Ursus arctos,Grizzly bear,2024-W29,2024-07-17,0,7,1.94591014905531,0.2781,-0.286468437828992,1664,0.192423407713452,0,-0.809920388757122,0,1,0,128.571428571429,0.994513411735784,after,closed
BLT36,Ursus arctos,Grizzly bear,2024-W29,2024-07-17,0,7,1.94591014905531,0.142,-0.753520967005796,1730,0.337106147535228,0,-0.809920388757122,0,1,0,100,0.909771480295819,after,closed
BLT43,Ursus arctos,Grizzly bear,2024-W29,2024-07-17,0,2,0.693147180559945,0.0491,-1.07232464048504,2174,1.31042639724535,0,-0.809920388757122,191.936927222927,0.681217354300424,0.318782645699576,50,0.677330737258495,after,NA
BLT45,Ursus arctos,Grizzly bear,2024-W29,2024-07-17,0,7,1.94591014905531,0.1735,-0.645422843059658,2415,1.83873761386729,0,-0.809920388757122,667.478136787744,0.263169682673705,0.736830317326295,42.8571428571429,0.626002200197283,after,NA
BLT04,Ursus arctos,Grizzly bear,2024-W29,2024-07-17,0,5,1.6094379124341,0.8579,1.70322338007483,969,-1.33112968586433,95.18,1.6842964859989,0,1,0,12700,2.55429116178541,after,open
BLT34,Ursus arctos,Grizzly bear,2024-W29,2024-07-17,0,7,1.94591014905531,0.3305,-0.106648066566211,1661,0.185846919539735,0,-0.809920388757122,0,1,0,42.8571428571429,0.626002200197283,after,closed
BLT14,Ursus americanus,Black bear,2024-W30,2024-07-24,0,7,1.94591014905531,0.5825,0.758136925002889,1115,-1.01107392807677,38.37,0.195575529338996,26.7583800954993,0.947890054052318,0.0521099459476823,0,-0.6601832597104,after,NA
BLT15,Ursus americanus,Black bear,2024-W30,2024-07-24,0,7,1.94591014905531,0.7361,1.2852439674831,1129,-0.980383649932758,77.57,1.22282181522296,0,1,0,0,-0.6601832597104,after,closed
BLT27,Ursus americanus,Black bear,2024-W30,2024-07-24,0,7,1.94591014905531,0.6104,0.853880977640896,1648,0.157348804120295,0,-0.809920388757122,104.358897028707,0.811624248513573,0.188375751486427,0,-0.6601832597104,after,NA
BLT42,Ursus americanus,Black bear,2024-W30,2024-07-24,0,7,1.94591014905531,0.2628,-0.338973240888545,2208,1.38495992988081,0,-0.809920388757122,0,1,0,0,-0.6601832597104,after,closed
BLT18,Ursus americanus,Black bear,2024-W30,2024-07-24,0,7,1.94591014905531,0.4741,0.386142111169197,1828,0.551938094543319,0,-0.809920388757122,284.83421209219,0.56571298434921,0.43428701565079,0,-0.6601832597104,after,NA
BLT05,Ursus americanus,Black bear,2024-W30,2024-07-24,1,7,1.94591014905531,0.8371,1.63184430140564,1072,-1.10533692523338,90.05,1.54986348991255,216.363262220637,0.648737881502607,0.35126211849739303,0,-0.6601832597104,after,NA
BLT22,Ursus americanus,Black bear,2024-W30,2024-07-24,1,7,1.94591014905531,0.046,-1.08296286855593,1661,0.185846919539735,0,-0.809920388757122,0,1,0,0,-0.6601832597104,after,closed
BLT09,Ursus americanus,Black bear,2024-W30,2024-07-24,0,7,1.94591014905531,0.5946,0.799660331344104,1082,-1.08341529798766,89.18,1.5270649116289,168.262829838247,0.71424755597979,0.28575244402021,0,-0.6601832597104,after,NA
BLT17,Ursus americanus,Black bear,2024-W30,2024-07-24,0,7,1.94591014905531,0.5096,0.507966981013256,1286,-0.636214102174898,23.83,-0.185448985884292,0,1,0,0,-0.6601832597104,after,closed
BLT29,Ursus americanus,Black bear,2024-W30,2024-07-24,0,7,1.94591014905531,0.2568,-0.359563359735428,2098,1.14382203017785,0,-0.809920388757122,0,1,0,0,-0.6601832597104,after,closed
BLT10,Ursus americanus,Black bear,2024-W30,2024-07-24,0,7,1.94591014905531,0.1769,-0.633755109046425,994,-1.27632561775003,12.56,-0.480782293075933,0,1,0,71.4285714285714,0.796656163355208,after,open
BLT03,Ursus americanus,Black bear,2024-W30,2024-07-24,0,7,1.94591014905531,0.7877,1.4623189895663,916,-1.44731431026667,97.74,1.7513819577301,0,1,0,3057.14285714286,2.06992330762244,after,open
BLT07,Ursus americanus,Black bear,2024-W30,2024-07-24,0,7,1.94591014905531,0.6266,0.909474298527481,987,-1.29167075682203,88.64,1.5129140699356,0,1,0,1928.57142857143,1.91326874129859,after,open
BLT06,Ursus americanus,Black bear,2024-W30,2024-07-24,0,7,1.94591014905531,0.7314,1.26911504105304,990,-1.28509426864832,23.83,-0.185448985884292,223.579745804558,0.63944191452156,0.36055808547844,0,-0.6601832597104,after,NA
BLT19,Ursus americanus,Black bear,2024-W30,2024-07-24,2,7,1.94591014905531,0.7945,1.48565445759277,1579,0.00608957612480202,87.46,1.48199186030951,0,1,0,0,-0.6601832597104,after,closed
BLT32,Ursus americanus,Black bear,2024-W30,2024-07-24,0,7,1.94591014905531,0.3064,-0.189351710601193,2195,1.35646181446137,0,-0.809920388757122,418.056148083219,0.433392152806447,0.566607847193553,0,-0.6601832597104,after,NA
BLT35,Ursus americanus,Black bear,2024-W30,2024-07-24,0,7,1.94591014905531,0.1843,-0.608360629135268,1683,0.234074499480327,0,-0.809920388757122,118.039546984955,0.789718209514256,0.210281790485744,0,-0.6601832597104,after,NA
BLT37,Ursus americanus,Black bear,2024-W30,2024-07-24,0,7,1.94591014905531,0.1041,-0.883581884388609,1900,0.709773810712528,0,-0.809920388757122,55.2384562018202,0.895407002746302,0.104592997253698,0,-0.6601832597104,after,NA
BLT08,Ursus americanus,Black bear,2024-W30,2024-07-24,0,7,1.94591014905531,0.7533,1.34426897484417,1073,-1.10314476250881,77.53,1.22177360472716,259.03033606739,0.59567463695207,0.40432536304793,0,-0.6601832597104,after,NA
BLT24,Ursus americanus,Black bear,2024-W30,2024-07-24,0,7,1.94591014905531,0.2299,-0.451875725898955,2063,1.06709633481782,0,-0.809920388757122,566.676648193073,0.321951844331851,0.678048155668149,0,-0.6601832597104,after,NA
BLT28,Ursus americanus,Black bear,2024-W30,2024-07-24,1,7,1.94591014905531,0.2932,-0.234649972064336,1960,0.84130357418687,78.52,1.24771681449821,0,1,0,0,-0.6601832597104,after,closed
BLT38,Ursus americanus,Black bear,2024-W30,2024-07-24,0,7,1.94591014905531,0.1526,-0.717145090376302,2083,1.11093958930927,0,-0.809920388757122,147.606020440583,0.744373733068432,0.255626266931568,0,-0.6601832597104,after,NA
BLT40,Ursus americanus,Black bear,2024-W30,2024-07-24,0,7,1.94591014905531,0.2319,-0.445012352949994,2090,1.12628472838128,0,-0.809920388757122,0,1,0,0,-0.6601832597104,after,closed
BLT02,Ursus americanus,Black bear,2024-W30,2024-07-24,0,7,1.94591014905531,0.8863,1.80068327595008,974,-1.32016887224147,90.05,1.54986348991255,337.106160552163,0.509557630366144,0.490442369633856,0,-0.6601832597104,after,NA
BLT44,Ursus americanus,Black bear,2024-W30,2024-07-24,0,7,1.94591014905531,0.0542,-1.05482303946519,2431,1.87381221746045,0,-0.809920388757122,0,1,0,0,-0.6601832597104,after,closed
BLT20,Ursus americanus,Black bear,2024-W30,2024-07-24,0,7,1.94591014905531,0.5171,0.53370462957186,1651,0.163925292294012,0,-0.809920388757122,0,1,0,0,-0.6601832597104,after,closed
BLT01,Ursus americanus,Black bear,2024-W30,2024-07-24,0,7,1.94591014905531,0.7974,1.49560634836876,842,-1.60953435188502,90.97,1.57397233131595,0,1,0,3357.14285714286,2.10175710267759,after,open
BLT16,Ursus americanus,Black bear,2024-W30,2024-07-24,0,7,1.94591014905531,0.6892,1.12429787182996,1138,-0.960654185411607,23.78,-0.186759249004042,0,1,0,1257.14285714286,1.76778852232661,after,closed
BLT13,Ursus americanus,Black bear,2024-W30,2024-07-24,0,7,1.94591014905531,0.7016,1.16685078411352,1098,-1.0483406943945,23.83,-0.185448985884292,0,1,0,0,-0.6601832597104,after,closed
BLT21,Ursus americanus,Black bear,2024-W30,2024-07-24,0,7,1.94591014905531,-0.0672,-1.47142977746713,1647,0.155156641395722,0,-0.809920388757122,0,1,0,0,-0.6601832597104,after,closed
BLT23,Ursus americanus,Black bear,2024-W30,2024-07-24,0,7,1.94591014905531,0.1432,-0.749402943236419,1875,0.654969742598219,0,-0.809920388757122,0,1,0,0,-0.6601832597104,after,closed
BLT25,Ursus americanus,Black bear,2024-W30,2024-07-24,1,7,1.94591014905531,0.7738,1.41461854757102,1663,0.19023124498888,49.92,0.498246310001237,0,1,0,0,-0.6601832597104,after,closed
BLT26,Ursus americanus,Black bear,2024-W30,2024-07-24,0,7,1.94591014905531,0.6664,1.04605542021181,1762,0.407255354721543,0,-0.809920388757122,0,1,0,0,-0.6601832597104,after,closed
BLT30,Ursus americanus,Black bear,2024-W30,2024-07-24,0,7,1.94591014905531,0.6545,1.00521835116549,1826,0.547553769094174,23.83,-0.185448985884292,429.54941730469,0.423543593217347,0.576456406782653,0,-0.6601832597104,after,NA
BLT31,Ursus americanus,Black bear,2024-W30,2024-07-24,0,7,1.94591014905531,0.2071,-0.530118177517112,1650,0.161733129569439,87.46,1.48199186030951,0,1,0,0,-0.6601832597104,after,closed
BLT33,Ursus americanus,Black bear,2024-W30,2024-07-24,0,7,1.94591014905531,0.2781,-0.286468437828992,1664,0.192423407713452,0,-0.809920388757122,0,1,0,0,-0.6601832597104,after,closed
BLT36,Ursus americanus,Black bear,2024-W30,2024-07-24,0,7,1.94591014905531,0.142,-0.753520967005796,1730,0.337106147535228,0,-0.809920388757122,0,1,0,0,-0.6601832597104,after,closed
BLT43,Ursus americanus,Black bear,2024-W30,2024-07-24,0,7,1.94591014905531,0.0491,-1.07232464048504,2174,1.31042639724535,0,-0.809920388757122,191.936927222927,0.681217354300424,0.318782645699576,0,-0.6601832597104,after,NA
BLT45,Ursus americanus,Black bear,2024-W30,2024-07-24,0,7,1.94591014905531,0.1735,-0.645422843059658,2415,1.83873761386729,0,-0.809920388757122,667.478136787744,0.263169682673705,0.736830317326295,0,-0.6601832597104,after,NA
BLT04,Ursus americanus,Black bear,2024-W30,2024-07-24,0,7,1.94591014905531,0.8579,1.70322338007483,969,-1.33112968586433,95.18,1.6842964859989,0,1,0,3057.14285714286,2.06992330762244,after,open
BLT34,Ursus americanus,Black bear,2024-W30,2024-07-24,0,7,1.94591014905531,0.3305,-0.106648066566211,1661,0.185846919539735,0,-0.809920388757122,0,1,0,0,-0.6601832597104,after,closed
BLT14,Ursus arctos,Grizzly bear,2024-W30,2024-07-24,0,7,1.94591014905531,0.5825,0.758136925002889,1115,-1.01107392807677,38.37,0.195575529338996,26.7583800954993,0.947890054052318,0.0521099459476823,0,-0.6601832597104,after,NA
BLT15,Ursus arctos,Grizzly bear,2024-W30,2024-07-24,0,7,1.94591014905531,0.7361,1.2852439674831,1129,-0.980383649932758,77.57,1.22282181522296,0,1,0,0,-0.6601832597104,after,closed
BLT27,Ursus arctos,Grizzly bear,2024-W30,2024-07-24,0,7,1.94591014905531,0.6104,0.853880977640896,1648,0.157348804120295,0,-0.809920388757122,104.358897028707,0.811624248513573,0.188375751486427,0,-0.6601832597104,after,NA
BLT42,Ursus arctos,Grizzly bear,2024-W30,2024-07-24,0,7,1.94591014905531,0.2628,-0.338973240888545,2208,1.38495992988081,0,-0.809920388757122,0,1,0,0,-0.6601832597104,after,closed
BLT18,Ursus arctos,Grizzly bear,2024-W30,2024-07-24,0,7,1.94591014905531,0.4741,0.386142111169197,1828,0.551938094543319,0,-0.809920388757122,284.83421209219,0.56571298434921,0.43428701565079,0,-0.6601832597104,after,NA
BLT05,Ursus arctos,Grizzly bear,2024-W30,2024-07-24,0,7,1.94591014905531,0.8371,1.63184430140564,1072,-1.10533692523338,90.05,1.54986348991255,216.363262220637,0.648737881502607,0.35126211849739303,0,-0.6601832597104,after,NA
BLT22,Ursus arctos,Grizzly bear,2024-W30,2024-07-24,0,7,1.94591014905531,0.046,-1.08296286855593,1661,0.185846919539735,0,-0.809920388757122,0,1,0,0,-0.6601832597104,after,closed
BLT09,Ursus arctos,Grizzly bear,2024-W30,2024-07-24,0,7,1.94591014905531,0.5946,0.799660331344104,1082,-1.08341529798766,89.18,1.5270649116289,168.262829838247,0.71424755597979,0.28575244402021,0,-0.6601832597104,after,NA
BLT17,Ursus arctos,Grizzly bear,2024-W30,2024-07-24,0,7,1.94591014905531,0.5096,0.507966981013256,1286,-0.636214102174898,23.83,-0.185448985884292,0,1,0,0,-0.6601832597104,after,closed
BLT29,Ursus arctos,Grizzly bear,2024-W30,2024-07-24,0,7,1.94591014905531,0.2568,-0.359563359735428,2098,1.14382203017785,0,-0.809920388757122,0,1,0,0,-0.6601832597104,after,closed
BLT10,Ursus arctos,Grizzly bear,2024-W30,2024-07-24,0,7,1.94591014905531,0.1769,-0.633755109046425,994,-1.27632561775003,12.56,-0.480782293075933,0,1,0,71.4285714285714,0.796656163355208,after,open
BLT03,Ursus arctos,Grizzly bear,2024-W30,2024-07-24,0,7,1.94591014905531,0.7877,1.4623189895663,916,-1.44731431026667,97.74,1.7513819577301,0,1,0,3057.14285714286,2.06992330762244,after,open
BLT07,Ursus arctos,Grizzly bear,2024-W30,2024-07-24,0,7,1.94591014905531,0.6266,0.909474298527481,987,-1.29167075682203,88.64,1.5129140699356,0,1,0,1928.57142857143,1.91326874129859,after,open
